c:\xampp\mysql\bin\mysqld.exe, Version: 10.4.28-MariaDB-log (mariadb.org binary distribution). started with:
TCP Port: 3306, Named Pipe: C:/xampp/mysql/mysql.sock
Time		    Id Command	Argument
		    82 Query	SHOW  COLUMNS FROM `catmarketing`.`box`
		    82 Query	SHOW INDEXES FROM `catmarketing`.`box`
		    82 Query	SHOW  COLUMNS FROM `catmarketing`.`branches`
		    82 Query	SHOW INDEXES FROM `catmarketing`.`branches`
		    82 Query	SHOW  COLUMNS FROM `catmarketing`.`compani`
		    82 Query	SHOW INDEXES FROM `catmarketing`.`compani`
		    82 Query	SHOW  COLUMNS FROM `catmarketing`.`departments`
		    82 Query	SHOW INDEXES FROM `catmarketing`.`departments`
		    82 Query	SHOW  COLUMNS FROM `catmarketing`.`employee`
		    82 Query	SHOW INDEXES FROM `catmarketing`.`employee`
		    82 Query	SHOW  COLUMNS FROM `catmarketing`.`item`
		    82 Query	SHOW INDEXES FROM `catmarketing`.`item`
		    82 Query	SHOW  COLUMNS FROM `catmarketing`.`orders`
		    82 Query	SHOW INDEXES FROM `catmarketing`.`orders`
		    82 Query	SHOW  COLUMNS FROM `catmarketing`.`orders_audit`
		    82 Query	SHOW INDEXES FROM `catmarketing`.`orders_audit`
		    82 Query	SHOW  COLUMNS FROM `catmarketing`.`racks`
		    82 Query	SHOW INDEXES FROM `catmarketing`.`racks`
		    82 Query	SHOW  COLUMNS FROM `catmarketing`.`register`
		    82 Query	SHOW INDEXES FROM `catmarketing`.`register`
		    82 Query	SHOW  COLUMNS FROM `catmarketing`.`store`
		    82 Query	SHOW INDEXES FROM `catmarketing`.`store`
		    81 Query	SELECT `comment` FROM `phpmyadmin`.`pma__column_info` WHERE db_name = 'catmarketing' AND table_name  = '' AND column_name = '(db_comment)'
		    82 Query	SHOW TABLES FROM `catmarketing`
		    82 Query	SELECT 1 FROM mysql.user LIMIT 1
		    82 Query	SELECT CURRENT_USER()
		    82 Query	SELECT 1 FROM (SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`COLUMN_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`TABLE_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`SCHEMA_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES`) t WHERE `IS_GRANTABLE` = 'YES' AND '''root''@''localhost''' LIKE `GRANTEE` LIMIT 1
		    82 Query	SELECT `PRIVILEGE_TYPE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES` WHERE GRANTEE='''root''@''localhost''' AND PRIVILEGE_TYPE='EVENT'
		    82 Query	SELECT `PRIVILEGE_TYPE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES` WHERE GRANTEE='''root''@''localhost''' AND PRIVILEGE_TYPE='TRIGGER'
		    82 Quit	
		    81 Quit	
241213 15:13:41	    83 Connect	pma@localhost as anonymous on 
		    84 Connect	root@localhost as anonymous on 
		    84 Query	SELECT @@version, @@version_comment
		    84 Query	SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'
		    84 Query	SET lc_messages = 'en_GB'
		    83 Query	SHOW TABLES FROM `phpmyadmin`
		    83 Init DB	phpmyadmin
		    83 Query	SHOW TABLES FROM `phpmyadmin`
		    83 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		    83 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		    83 Query	SELECT NULL FROM `pma__users` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__history` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		    83 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		    83 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		    83 Query	SELECT `config_data`, UNIX_TIMESTAMP(`timevalue`) ts FROM `phpmyadmin`.`pma__userconfig` WHERE `username` = 'root'
		    84 Query	SET collation_connection = 'utf8mb4_unicode_ci'
		    83 Query	SHOW TABLES FROM `phpmyadmin`
		    83 Init DB	phpmyadmin
		    83 Query	SHOW TABLES FROM `phpmyadmin`
		    83 Init DB	phpmyadmin
		    83 Query	SHOW TABLES FROM `phpmyadmin`
		    83 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		    83 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		    83 Query	SELECT NULL FROM `pma__users` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__history` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		    83 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		    83 Query	SELECT NULL FROM `pma__users` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__history` LIMIT 0
		    83 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		    83 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		    83 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		    84 Quit	
		    83 Quit	
241213 15:13:44	    85 Connect	pma@localhost as anonymous on 
		    86 Connect	root@localhost as anonymous on 
		    86 Query	SELECT @@version, @@version_comment
		    86 Query	SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'
		    86 Query	SET lc_messages = 'en_GB'
		    85 Query	SHOW TABLES FROM `phpmyadmin`
		    85 Init DB	phpmyadmin
		    85 Query	SHOW TABLES FROM `phpmyadmin`
		    85 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		    85 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		    85 Query	SELECT NULL FROM `pma__users` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__history` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		    85 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		    85 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		    85 Query	SELECT `config_data`, UNIX_TIMESTAMP(`timevalue`) ts FROM `phpmyadmin`.`pma__userconfig` WHERE `username` = 'root'
		    86 Query	SET collation_connection = 'utf8mb4_unicode_ci'
		    85 Query	SHOW TABLES FROM `phpmyadmin`
		    85 Init DB	phpmyadmin
		    85 Query	SHOW TABLES FROM `phpmyadmin`
		    85 Init DB	phpmyadmin
		    85 Query	SHOW TABLES FROM `phpmyadmin`
		    85 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		    85 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		    85 Query	SELECT NULL FROM `pma__users` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__history` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		    85 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		    85 Query	SELECT NULL FROM `pma__users` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__history` LIMIT 0
		    85 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		    85 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		    85 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		    86 Query	SELECT CURRENT_USER()
		    86 Init DB	catmarketing
		    86 Query	SHOW SESSION VARIABLES LIKE 'FOREIGN_KEY_CHECKS'
		    86 Query	SHOW SESSION VARIABLES LIKE 'FOREIGN_KEY_CHECKS'
		    86 Query	SHOW SESSION VARIABLES LIKE 'FOREIGN_KEY_CHECKS'
		    86 Query	SELECT 1 FROM mysql.user LIMIT 1
		    86 Query	SHOW SESSION VARIABLES LIKE 'FOREIGN_KEY_CHECKS'
		    86 Query	SHOW SESSION VARIABLES LIKE 'FOREIGN_KEY_CHECKS'
		    86 Query	SELECT DATABASE()
		    86 Init DB	catmarketing
		    86 Query	SET SESSION general_log = 'ON'
		    86 Quit	
		    85 Quit	
241213 15:13:59	    87 Connect	pma@localhost as anonymous on 
		    88 Connect	root@localhost as anonymous on 
		    88 Query	SELECT @@version, @@version_comment
		    88 Query	SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'
		    88 Query	SET lc_messages = 'en_GB'
		    87 Query	SHOW TABLES FROM `phpmyadmin`
		    87 Init DB	phpmyadmin
		    87 Query	SHOW TABLES FROM `phpmyadmin`
		    87 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		    87 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		    87 Query	SELECT NULL FROM `pma__users` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__history` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		    87 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		    87 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		    87 Query	SELECT `config_data`, UNIX_TIMESTAMP(`timevalue`) ts FROM `phpmyadmin`.`pma__userconfig` WHERE `username` = 'root'
		    88 Query	SET collation_connection = 'utf8mb4_unicode_ci'
		    87 Query	SHOW TABLES FROM `phpmyadmin`
		    87 Init DB	phpmyadmin
		    87 Query	SHOW TABLES FROM `phpmyadmin`
		    87 Init DB	phpmyadmin
		    87 Query	SHOW TABLES FROM `phpmyadmin`
		    87 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		    87 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		    87 Query	SELECT NULL FROM `pma__users` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__history` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		    87 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		    87 Query	SELECT NULL FROM `pma__users` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__history` LIMIT 0
		    87 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		    87 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		    87 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		    88 Quit	
		    87 Quit	
241213 15:14:00	    89 Connect	pma@localhost as anonymous on 
		    90 Connect	root@localhost as anonymous on 
		    90 Query	SELECT @@version, @@version_comment
		    90 Query	SET NAMES 'utf8mb4' COLLATE 'utf8mb4_general_ci'
		    90 Query	SET lc_messages = 'en_GB'
		    89 Query	SHOW TABLES FROM `phpmyadmin`
		    89 Init DB	phpmyadmin
		    89 Query	SHOW TABLES FROM `phpmyadmin`
		    89 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		    89 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		    89 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		    89 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		    89 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		    89 Query	SELECT NULL FROM `pma__users` LIMIT 0
		    89 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		    89 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		    89 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		    89 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		    89 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		    89 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		    89 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		    89 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		    89 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		    89 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		    89 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		    89 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		    89 Query	SELECT NULL FROM `pma__history` LIMIT 0
		    89 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		    89 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		    89 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		    89 Query	SELECT `config_data`, UNIX_TIMESTAMP(`timevalue`) ts FROM `phpmyadmin`.`pma__userconfig` WHERE `username` = 'root'
		    90 Query	SET collation_connection = 'utf8mb4_unicode_ci'
		    89 Query	SHOW TABLES FROM `phpmyadmin`
		    89 Init DB	phpmyadmin
		    89 Query	SHOW TABLES FROM `phpmyadmin`
		    89 Init DB	phpmyadmin
		    89 Query	SHOW TABLES FROM `phpmyadmin`
		    89 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		    89 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		    89 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		    89 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		    89 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		    89 Query	SELECT NULL FROM `pma__users` LIMIT 0
		    89 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		    89 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		    89 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		    89 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		    89 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		    89 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		    89 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		    89 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		    89 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		    89 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		    89 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		    89 Query	SELECT NULL FROM `pma__recent` LIMIT 0
